stock_id,date,deal_change,follow_change,tweet_change
SZ002237,2018-07-24,0.0,10.0,
SH600728,2018-07-24,0.0,-11.0,2.0
SZ300579,2018-07-24,0.0,,
SH600783,2018-07-24,0.0,-9.0,
SZ002672,2018-07-24,0.0,,
SZ300482,2018-07-24,2.0,83.0,-9096.0
SZ000559,2018-07-24,1.0,-12.0,12.0
SZ300054,2018-07-24,1.0,399.0,
SZ300122,2018-07-24,1.0,2264.0,375.0
SZ300038,2018-07-24,0.0,,7.0
SZ000801,2018-07-24,0.0,16.0,
SZ300002,2018-07-24,0.0,,
SH603117,2018-07-24,0.0,-4.0,
SH601952,2018-07-24,0.0,,
SZ300613,2018-07-24,0.0,,3.0
SZ001896,2018-07-24,0.0,,
SH600832,2018-07-24,1.0,-3.0,-14476.0
SZ000566,2018-07-24,0.0,,
SZ002265,2018-07-24,0.0,166.0,2184.0
SH600637,2018-07-24,1.0,4.0,-32211.0
SZ300117,2018-07-24,0.0,,
SH601918,2018-07-24,0.0,19.0,
SZ300069,2018-07-24,0.0,,
SZ000921,2018-07-24,0.0,,
SZ002809,2018-07-24,0.0,,0.0
SZ300228,2018-07-24,0.0,,2.0
SZ002926,2018-07-24,0.0,,
SZ002179,2018-07-24,0.0,68.0,
SH601098,2018-07-24,0.0,7.0,
SH603929,2018-07-24,0.0,,
SZ002920,2018-07-24,0.0,,-1.0
SH600231,2018-07-24,0.0,12.0,
SZ002012,2018-07-24,0.0,,
SH600390,2018-07-24,0.0,36.0,
SZ300408,2018-07-24,2.0,131.0,20.0
SH601106,2018-07-24,0.0,-2.0,
SH603389,2018-07-24,0.0,,
SH601866,2018-07-24,0.0,-1.0,
SH600685,2018-07-24,0.0,16.0,
SZ002217,2018-07-24,0.0,,-2276.0
SZ300373,2018-07-24,0.0,,
SZ002648,2018-07-24,0.0,,
SZ002582,2018-07-24,0.0,3.0,
SZ002057,2018-07-24,0.0,,
SZ002079,2018-07-24,0.0,-8.0,
SH600822,2018-07-24,0.0,,1.0
SZ300037,2018-07-24,1.0,,
SZ000703,2018-07-24,0.0,,
SH603822,2018-07-24,0.0,,
SZ000791,2018-07-24,0.0,,
SH600185,2018-07-24,0.0,11.0,
SH601898,2018-07-24,0.0,21.0,7.0
SH600366,2018-07-24,0.0,-3.0,
SH600742,2018-07-24,0.0,,
SZ002045,2018-07-24,0.0,,
SH603056,2018-07-24,0.0,,
SH600583,2018-07-24,0.0,-7.0,
SZ300022,2018-07-24,0.0,,
SZ300099,2018-07-24,0.0,,
SZ002445,2018-07-24,0.0,,
SZ002297,2018-07-24,0.0,-3.0,
SH600118,2018-07-24,0.0,6.0,
SH600387,2018-07-24,0.0,,
SZ300035,2018-07-24,0.0,,
SH600823,2018-07-24,0.0,,
SH600098,2018-07-24,0.0,-9.0,
SH603612,2018-07-24,0.0,,5.0
SH603636,2018-07-24,0.0,,1.0
SH600814,2018-07-24,1.0,,
SH600771,2018-07-24,0.0,,
SZ000554,2018-07-24,0.0,8.0,
SH603159,2018-07-24,0.0,,
SH603595,2018-07-24,0.0,,-5.0
SZ300085,2018-07-24,1.0,-6.0,
SH600879,2018-07-24,0.0,37.0,
SZ000009,2018-07-24,0.0,4.0,7.0
SH600859,2018-07-24,0.0,,
SZ300425,2018-07-24,0.0,,
SZ300413,2018-07-24,0.0,,-5160.0
SZ300481,2018-07-24,0.0,,2.0
SH600648,2018-07-24,0.0,,
SZ300176,2018-07-24,0.0,,
SZ002717,2018-07-24,0.0,,5800.0
SZ300275,2018-07-24,0.0,,
SZ300309,2018-07-24,0.0,-1.0,-1936.0
SZ300451,2018-07-24,0.0,75.0,
SZ300568,2018-07-24,0.0,,
SZ000810,2018-07-24,0.0,,
SZ002845,2018-07-24,0.0,,0.0
SH601198,2018-07-24,0.0,0.0,
SZ300541,2018-07-24,0.0,,
SZ300630,2018-07-24,0.0,,
SZ300706,2018-07-24,0.0,,-1244.0
SZ000938,2018-07-24,0.0,85.0,14.0
SH600619,2018-07-24,0.0,,
SZ300466,2018-07-24,0.0,-2.0,
SH601838,2018-07-24,2.0,,
SH600795,2018-07-24,0.0,30.0,
SZ000049,2018-07-24,0.0,8.0,
SH600259,2018-07-24,0.0,-10.0,-4252.0
SH600067,2018-07-24,0.0,,
SZ002782,2018-07-24,0.0,-20.0,
SZ000528,2018-07-24,2.0,114.0,30.0
SH600266,2018-07-24,0.0,5.0,
SH600787,2018-07-24,0.0,6.0,
SZ300142,2018-07-24,0.0,1073.0,5348.0
SZ002386,2018-07-24,0.0,,
SZ002430,2018-07-24,0.0,,
SZ002697,2018-07-24,1.0,11.0,
SZ002657,2018-07-24,0.0,-3.0,
SZ300260,2018-07-24,0.0,,
SZ002389,2018-07-24,0.0,8.0,
SZ002071,2018-07-24,0.0,,
SZ002590,2018-07-24,0.0,,
SZ002041,2018-07-24,0.0,,
SZ000543,2018-07-24,0.0,16.0,
SZ002614,2018-07-24,0.0,,
SZ300463,2018-07-24,0.0,,
SH600908,2018-07-24,0.0,,-96.0
SZ002853,2018-07-24,0.0,,3.0
SZ002893,2018-07-24,0.0,,
SH600612,2018-07-24,0.0,,
SZ002080,2018-07-24,0.0,,
SZ002004,2018-07-24,0.0,,
SH600106,2018-07-24,0.0,,
SH600020,2018-07-24,,9.0,
SZ002908,2018-07-24,0.0,,1011.0
SH600808,2018-07-24,0.0,38.0,-3942.0
SH600410,2018-07-24,0.0,17.0,7.0
SH600577,2018-07-24,0.0,,
SZ002229,2018-07-24,0.0,-17.0,-8467.0
SZ000545,2018-07-24,0.0,,
SZ002347,2018-07-24,0.0,,
SZ000605,2018-07-24,0.0,,0.0
SZ002742,2018-07-24,0.0,,
SZ300298,2018-07-24,1.0,19.0,36.0
SH600871,2018-07-24,0.0,-1.0,1.0
SZ300627,2018-07-24,0.0,,
SZ002245,2018-07-24,0.0,,-3328.0
SH600329,2018-07-24,2.0,,
SH600750,2018-07-24,0.0,-2.0,
SZ300465,2018-07-24,0.0,5.0,
SZ000851,2018-07-24,0.0,3.0,
SZ002432,2018-07-24,0.0,-22.0,
SZ000089,2018-07-24,0.0,33.0,
SZ000687,2018-07-24,0.0,-12.0,
SZ300175,2018-07-24,,,
SZ000555,2018-07-24,0.0,19.0,-5431.0
SZ002338,2018-07-24,0.0,,
SZ002396,2018-07-24,0.0,27.0,
SZ002477,2018-07-24,0.0,3.0,
SZ300147,2018-07-24,0.0,-2.0,
SZ002385,2018-07-24,0.0,14.0,
SZ002383,2018-07-24,0.0,60.0,
SZ002342,2018-07-24,0.0,,0.0
SZ000422,2018-07-24,0.0,,-1753.0
SH603958,2018-07-24,0.0,,
SZ002927,2018-07-24,0.0,,1.0
SZ002076,2018-07-24,0.0,,
SZ002120,2018-07-24,0.0,,
SH601991,2018-07-24,0.0,51.0,
SZ002711,2018-07-24,0.0,,
SZ300506,2018-07-24,0.0,,
SZ002063,2018-07-24,0.0,,
SZ002482,2018-07-24,0.0,,
SZ002725,2018-07-24,0.0,,
SZ002366,2018-07-24,0.0,3.0,24.0
SZ300005,2018-07-24,0.0,-2.0,9.0
SZ300204,2018-07-24,0.0,-9.0,
SZ300308,2018-07-24,0.0,,
SZ002651,2018-07-24,0.0,,
SZ000544,2018-07-24,0.0,,
SZ300127,2018-07-24,0.0,,
SZ002039,2018-07-24,0.0,,
SH603126,2018-07-24,0.0,,
SZ002323,2018-07-24,0.0,,4.0
SH600995,2018-07-24,0.0,,
SZ002320,2018-07-24,0.0,,3.0
SZ300076,2018-07-24,0.0,,
SZ002813,2018-07-24,0.0,,-5.0
SH603138,2018-07-24,0.0,,
SH603903,2018-07-24,0.0,,3.0
SH603829,2018-07-24,0.0,,
SH600520,2018-07-24,0.0,,-1.0
SH603883,2018-07-24,0.0,,
SZ300604,2018-07-24,0.0,,
SH600269,2018-07-24,0.0,10.0,
SH600096,2018-07-24,0.0,,
SH600258,2018-07-24,0.0,,
SH600868,2018-07-24,0.0,0.0,
SH601808,2018-07-24,0.0,0.0,
SH600338,2018-07-24,0.0,,
SH600705,2018-07-24,0.0,62.0,
SZ300231,2018-07-24,0.0,,
SZ300567,2018-07-24,0.0,,
SZ300246,2018-07-24,1.0,-17.0,9092.0
SZ300469,2018-07-24,0.0,50.0,
SH603690,2018-07-24,0.0,,
SH600845,2018-07-24,1.0,,
SZ002690,2018-07-24,0.0,49.0,
SH600308,2018-07-24,0.0,,
SH603535,2018-07-24,0.0,,
SH603517,2018-07-24,0.0,,
SH600576,2018-07-24,0.0,5.0,-3344.0
SH600722,2018-07-24,0.0,,
SH600572,2018-07-24,0.0,103.0,
SH600525,2018-07-24,0.0,,-3317.0
SH600654,2018-07-24,0.0,,
SH600339,2018-07-24,0.0,,
SH600835,2018-07-24,0.0,-12.0,
SH603007,2018-07-24,0.0,,
SH600761,2018-07-24,0.0,,
SZ000910,2018-07-24,0.0,,
SZ000819,2018-07-24,1.0,,
SH600866,2018-07-24,0.0,,
SZ002069,2018-07-24,0.0,-5.0,38.0
SH600354,2018-07-24,0.0,-8.0,
SZ000595,2018-07-24,0.0,,
SZ000759,2018-07-24,0.0,,
SH600084,2018-07-24,0.0,-9.0,
SH600978,2018-07-24,0.0,-4.0,
SZ002305,2018-07-24,0.0,,1.0
SH600097,2018-07-24,0.0,,
SZ300366,2018-07-24,0.0,,
SZ002367,2018-07-24,0.0,,
SZ300166,2018-07-24,0.0,115.0,4179.0
SZ002501,2018-07-24,0.0,3.0,
SZ002747,2018-07-24,0.0,102.0,
SZ300226,2018-07-24,0.0,54.0,16.0
SZ002280,2018-07-24,0.0,-6.0,
SZ002030,2018-07-24,0.0,16.0,
SH600367,2018-07-24,0.0,,
SZ002211,2018-07-24,0.0,,
SZ300090,2018-07-24,0.0,,
SH603801,2018-07-24,0.0,,
SZ002843,2018-07-24,0.0,,
SZ002865,2018-07-24,0.0,,
SH603507,2018-07-24,0.0,,
SZ002881,2018-07-24,0.0,,
SZ300531,2018-07-24,0.0,,
SZ300534,2018-07-24,0.0,,7.0
SH603776,2018-07-24,0.0,,1017.0
SH600011,2018-07-24,1.0,166.0,
SH600773,2018-07-24,0.0,9.0,
SH600559,2018-07-24,0.0,-4.0,5.0
SZ000758,2018-07-24,0.0,1.0,
SZ002639,2018-07-24,1.0,,
SZ002091,2018-07-24,0.0,,
SZ002040,2018-07-24,0.0,,
SZ002850,2018-07-24,0.0,,
SH603633,2018-07-24,0.0,,
SH600117,2018-07-24,0.0,,-970.0
SZ300203,2018-07-24,0.0,,
SZ002633,2018-07-24,0.0,,
SH603363,2018-07-24,0.0,,
SZ002093,2018-07-24,0.0,,
SZ002300,2018-07-24,0.0,,8.0
SH601139,2018-07-24,0.0,,
SZ300642,2018-07-24,0.0,,
SH603179,2018-07-24,0.0,,
SZ002906,2018-07-24,0.0,,
SH603605,2018-07-24,0.0,,
SH603899,2018-07-24,,,
SH600000,2018-07-24,,74.0,-84082.0
SH601688,2018-07-24,,193.0,30067.0
SZ002312,2018-07-24,,0.0,
SZ002610,2018-07-24,,-12.0,
SH600316,2018-07-24,,2.0,
SH600391,2018-07-24,,13.0,
SH600446,2018-07-24,,1.0,
SH600893,2018-07-24,,23.0,
SZ300079,2018-07-24,,-11.0,
SZ000777,2018-07-24,,15.0,
SZ000410,2018-07-24,,-4.0,-29375.0
SH601000,2018-07-24,,22.0,-9339.0
SZ300238,2018-07-24,,147.0,20.0
SH601901,2018-07-24,,62.0,
SH600599,2018-07-24,,2.0,
SH600635,2018-07-24,,4.0,
SH601179,2018-07-24,,7.0,
SZ000738,2018-07-24,,42.0,
SZ000783,2018-07-24,,10.0,
SZ000788,2018-07-24,,-13.0,
SZ000088,2018-07-24,,-2.0,
SH600064,2018-07-24,,-2.0,
SH600169,2018-07-24,,-1.0,
SZ000031,2018-07-24,,1.0,
SH600372,2018-07-24,,117.0,
SH600683,2018-07-24,,1.0,
SZ300491,2018-07-24,,100.0,
SH601099,2018-07-24,,3.0,
SH600562,2018-07-24,,24.0,
SZ002783,2018-07-24,,1.0,
SH600839,2018-07-24,,37.0,
SZ002465,2018-07-24,,6.0,
SZ300495,2018-07-24,,-4.0,
SZ000022,2018-07-24,,5.0,
SH600369,2018-07-24,,20.0,
SH600826,2018-07-24,,41.0,
SZ002023,2018-07-24,,145.0,22.0
SZ000006,2018-07-24,,-3.0,
SH600478,2018-07-24,,-9.0,5.0
SZ002013,2018-07-24,,98.0,
SH600751,2018-07-24,,1.0,
SZ002781,2018-07-24,,-1.0,
SZ000024,2018-07-24,,-3.0,
SH601118,2018-07-24,,-4.0,-7779.0
SH603778,2018-07-24,,2.0,
SH603866,2018-07-24,,40.0,1.0
SZ002266,2018-07-24,,0.0,
SH601519,2018-07-24,,-7.0,7.0
SH600428,2018-07-24,,-5.0,
SZ002786,2018-07-24,,4.0,
SZ000897,2018-07-24,,-5.0,
SH600737,2018-07-24,,5.0,
SH600061,2018-07-24,,6.0,
SH600415,2018-07-24,,0.0,
SH600633,2018-07-24,,-4.0,
SH600005,2018-07-24,,-4.0,
SZ300322,2018-07-24,,-11.0,
SZ002104,2018-07-24,,-3.0,
SZ000592,2018-07-24,,1.0,
SH600157,2018-07-24,,-1.0,
SZ002681,2018-07-24,,-8.0,
SZ002073,2018-07-24,,-2.0,
SZ002414,2018-07-24,,7.0,
SZ002423,2018-07-24,,11.0,
SH600343,2018-07-24,,236.0,
SZ000562,2018-07-24,,-1.0,
SH601360,2018-07-24,,37.0,1388.0
SZ300490,2018-07-24,,-21.0,
SZ300109,2018-07-24,,-19.0,
SH601872,2018-07-24,,7.0,
SZ002306,2018-07-24,,-3.0,
SH601718,2018-07-24,,1.0,
SZ002252,2018-07-24,,25.0,
SZ000969,2018-07-24,,-4.0,
SZ002190,2018-07-24,,6.0,
SZ300497,2018-07-24,,-8.0,
SZ300178,2018-07-24,,-9.0,
SH600120,2018-07-24,,38.0,-11406.0
SH600004,2018-07-24,,43.0,10.0
SZ000012,2018-07-24,,11.0,
SH600037,2018-07-24,,-4.0,
SH600611,2018-07-24,,40.0,
SH600307,2018-07-24,,7.0,
SZ300494,2018-07-24,,-9.0,
SZ002570,2018-07-24,,75.0,11.0
SZ300029,2018-07-24,,-5.0,
SZ002785,2018-07-24,,0.0,
SH600677,2018-07-24,,34.0,
SZ300032,2018-07-24,,25.0,
SH601299,2018-07-24,,-3.0,-1.0
SZ002777,2018-07-24,,67.0,
SH600601,2018-07-24,,-8.0,
SH600638,2018-07-24,,21.0,
SZ300068,2018-07-24,,25.0,
SH600537,2018-07-24,,4.0,
SH600857,2018-07-24,,1.0,
SZ000875,2018-07-24,,-5.0,
SZ000667,2018-07-24,,-2.0,
SH600151,2018-07-24,,7.0,
SZ000516,2018-07-24,,33.0,
SZ002506,2018-07-24,,-1.0,
SZ002787,2018-07-24,,-3.0,
SZ000027,2018-07-24,,4.0,
SZ002070,2018-07-24,,-16.0,18343.0
SZ300516,2018-07-24,,-1.0,
SZ002106,2018-07-24,,-4.0,
SH603589,2018-07-24,,19.0,
SZ000751,2018-07-24,,-5.0,
SZ002075,2018-07-24,,4.0,
SZ000835,2018-07-24,,5.0,
SZ000598,2018-07-24,,10.0,
SH600021,2018-07-24,,19.0,
SZ000019,2018-07-24,,-26.0,4.0
SZ002095,2018-07-24,,-9.0,
SH600130,2018-07-24,,3.0,
SZ002033,2018-07-24,,18.0,
SZ000726,2018-07-24,,5.0,
SZ000596,2018-07-24,,46.0,-3322.0
SZ300177,2018-07-24,,55.0,
SH600825,2018-07-24,,5.0,
SH600399,2018-07-24,,-6.0,
SZ002583,2018-07-24,,6.0,4.0
SZ300493,2018-07-24,,0.0,
SH600122,2018-07-24,,5.0,
SH600877,2018-07-24,,1.0,
SZ000979,2018-07-24,,33.0,4.0
SZ002055,2018-07-24,,-6.0,
SH600143,2018-07-24,,-3.0,
SZ002232,2018-07-24,,2.0,
SH600376,2018-07-24,,9.0,
SZ002011,2018-07-24,,2.0,0.0
SZ000685,2018-07-24,,8.0,
SZ000629,2018-07-24,,9.0,
SH600557,2018-07-24,,-6.0,
SH600765,2018-07-24,,8.0,
SZ000046,2018-07-24,,84.0,
SH600784,2018-07-24,,-7.0,
SZ300508,2018-07-24,,-9.0,
SZ000025,2018-07-24,,-6.0,-1.0
SZ002769,2018-07-24,,-22.0,5.0
SH601928,2018-07-24,,1.0,
SZ300439,2018-07-24,,34.0,
SZ000901,2018-07-24,,20.0,
SH600990,2018-07-24,,18.0,
SZ000532,2018-07-24,,1.0,
SZ002751,2018-07-24,,-10.0,
SZ300213,2018-07-24,,192.0,
SZ300492,2018-07-24,,-1.0,
SZ002269,2018-07-24,,5.0,
SZ000078,2018-07-24,,57.0,
SH600320,2018-07-24,,-7.0,
SH600655,2018-07-24,,9.0,-8297.0
SH601880,2018-07-24,,-5.0,
SH600006,2018-07-24,,3.0,
SH600678,2018-07-24,,-7.0,
SH600072,2018-07-24,,1.0,
SZ002736,2018-07-24,,-4.0,
SZ300392,2018-07-24,,-1.0,
SZ300252,2018-07-24,,7.0,
SH600482,2018-07-24,,8.0,
SZ002511,2018-07-24,,22.0,
SH600754,2018-07-24,,-10.0,
SH601333,2018-07-24,,22.0,
SZ000005,2018-07-24,,-5.0,
SZ002524,2018-07-24,,-5.0,
SH600485,2018-07-24,,-1.0,
SZ000062,2018-07-24,,8.0,
SZ000520,2018-07-24,,-5.0,
SZ002581,2018-07-24,,1.0,6163.0
SZ300185,2018-07-24,,4.0,
SH600289,2018-07-24,,-6.0,
SZ002167,2018-07-24,,6.0,
SZ000718,2018-07-24,,3.0,
SZ300329,2018-07-24,,0.0,
SZ002707,2018-07-24,,-6.0,4.0
SH601608,2018-07-24,,1.0,
SZ002489,2018-07-24,,-2.0,
SZ300134,2018-07-24,,65.0,6333.0
SZ000767,2018-07-24,,1.0,
SH600416,2018-07-24,,9.0,
SZ002387,2018-07-24,,11.0,-18697.0
SH603996,2018-07-24,,2.0,
SZ002527,2018-07-24,,-3.0,
SZ002276,2018-07-24,,-6.0,
SZ000016,2018-07-24,,-1.0,
SZ000882,2018-07-24,,-2.0,
SH600275,2018-07-24,,-3.0,
SH600459,2018-07-24,,6.0,
SZ000403,2018-07-24,,-7.0,-14.0
SH600182,2018-07-24,,3.0,
SH600233,2018-07-24,,-8.0,-4347.0
SZ300359,2018-07-24,,10.0,
SZ000931,2018-07-24,,-1.0,0.0
SH600804,2018-07-24,,25.0,
SZ000793,2018-07-24,,263.0,
SZ000816,2018-07-24,,-12.0,6843.0
SH600432,2018-07-24,,-33.0,
SZ300333,2018-07-24,,11.0,
SH600969,2018-07-24,,2.0,
SZ002181,2018-07-24,,-17.0,
SH600650,2018-07-24,,-8.0,
SH600310,2018-07-24,,-3.0,
SZ002498,2018-07-24,,-2.0,
SZ300294,2018-07-24,,22.0,
SH603299,2018-07-24,,-1.0,
SZ000750,2018-07-24,,4.0,
SH600401,2018-07-24,,-6.0,
SH600673,2018-07-24,,-5.0,
SZ002607,2018-07-24,,-64.0,59.0
SZ000503,2018-07-24,,25.0,19.0
SZ000911,2018-07-24,,-5.0,
SH600590,2018-07-24,,-1.0,
SZ002718,2018-07-24,,-11.0,
SZ002448,2018-07-24,,-2.0,
SH600863,2018-07-24,,3.0,
SZ002036,2018-07-24,,18.0,-3.0
SH600630,2018-07-24,,1.0,
SH600959,2018-07-24,,5.0,
SZ000400,2018-07-24,,8.0,
SH600074,2018-07-24,,-2.0,19.0
SH600456,2018-07-24,,7.0,
SH600578,2018-07-24,,2.0,
SZ300357,2018-07-24,,85.0,
SH600748,2018-07-24,,1.0,
SH600137,2018-07-24,,-3.0,
SZ300013,2018-07-24,,4.0,
SZ002519,2018-07-24,,3.0,
SH600775,2018-07-24,,-5.0,
SZ300052,2018-07-24,,-11.0,
SZ002608,2018-07-24,,68.0,
SZ002625,2018-07-24,,-3.0,
SH600663,2018-07-24,,-3.0,-7064.0
SZ300135,2018-07-24,,2.0,
SZ300028,2018-07-24,,6.0,
SZ000558,2018-07-24,,-11.0,
SZ000099,2018-07-24,,1.0,
SZ000511,2018-07-24,,-30.0,
SH603116,2018-07-24,,-4.0,
SH603223,2018-07-24,,-10.0,
SZ002155,2018-07-24,,4.0,
SH600836,2018-07-24,,-7.0,
SZ002595,2018-07-24,,-2.0,
SZ000973,2018-07-24,,-3.0,
SZ002261,2018-07-24,,-9.0,
SH600017,2018-07-24,,-2.0,
SZ002515,2018-07-24,,12.0,
SH603085,2018-07-24,,-8.0,
SZ000561,2018-07-24,,-2.0,
SH600707,2018-07-24,,-2.0,
SH603167,2018-07-24,,-1.0,
SZ002130,2018-07-24,,-5.0,
SH600054,2018-07-24,,24.0,
SH600288,2018-07-24,,61.0,
SZ002052,2018-07-24,,4.0,-4311.0
SH600363,2018-07-24,,5.0,
SZ300183,2018-07-24,,-7.0,
SH600126,2018-07-24,,-5.0,
SZ002197,2018-07-24,,-2.0,
SZ300179,2018-07-24,,2.0,
SH601001,2018-07-24,,4.0,
SH601777,2018-07-24,,-9.0,
SH600359,2018-07-24,,-4.0,
SZ300173,2018-07-24,,-1.0,
SZ002186,2018-07-24,,5.0,
SH601158,2018-07-24,,20.0,
SH600526,2018-07-24,,-1.0,
SZ000837,2018-07-24,,-2.0,
SZ002177,2018-07-24,,-5.0,
SZ000156,2018-07-24,,16.0,15.0
SZ000616,2018-07-24,,-1.0,
SH600112,2018-07-24,,108.0,
SH603168,2018-07-24,,-8.0,6617.0
SH600093,2018-07-24,,7.0,3.0
SZ300145,2018-07-24,,29.0,
SH600998,2018-07-24,,8.0,
SZ300501,2018-07-24,,-1.0,
SZ002051,2018-07-24,,5.0,
SH600187,2018-07-24,,-9.0,
SZ002557,2018-07-24,,37.0,-5351.0
SZ002275,2018-07-24,,8.0,
SZ000989,2018-07-24,,21.0,
SZ002331,2018-07-24,,1.0,
SH603000,2018-07-24,,-4.0,5926.0
SZ002327,2018-07-24,,14.0,
SZ000547,2018-07-24,,30.0,
SZ002418,2018-07-24,,-13.0,
SZ000829,2018-07-24,,15.0,
SZ002097,2018-07-24,,2.0,
SZ002496,2018-07-24,,7.0,1.0
SZ002686,2018-07-24,,-1.0,
SZ002587,2018-07-24,,-6.0,
SH600571,2018-07-24,,-1.0,
SZ000030,2018-07-24,,4.0,
SZ300205,2018-07-24,,5.0,
SZ002596,2018-07-24,,1.0,7.0
SH600355,2018-07-24,,0.0,
SH600862,2018-07-24,,27.0,
SZ002334,2018-07-24,,-10.0,
SZ000506,2018-07-24,,-3.0,
SZ000650,2018-07-24,,224.0,
SH600864,2018-07-24,,1.0,
SZ002375,2018-07-24,,73.0,25.0
SZ002799,2018-07-24,,-11.0,
SZ002568,2018-07-24,,0.0,17.0
SH600794,2018-07-24,,0.0,
SH600467,2018-07-24,,2.0,
SH600033,2018-07-24,,8.0,
SH600702,2018-07-24,,81.0,20.0
SH600313,2018-07-24,,-19.0,
SH601555,2018-07-24,,8.0,
SH600052,2018-07-24,,-2.0,
SZ300339,2018-07-24,,51.0,
SH600558,2018-07-24,,3.0,
SH600127,2018-07-24,,-6.0,
SZ002330,2018-07-24,,1.0,
SZ002616,2018-07-24,,-1.0,
SZ002771,2018-07-24,,10.0,
SZ000159,2018-07-24,,-5.0,
SZ002268,2018-07-24,,51.0,
SH600563,2018-07-24,,43.0,
SZ002658,2018-07-24,,-6.0,
SZ002121,2018-07-24,,-7.0,-1.0
SZ000690,2018-07-24,,4.0,
SH600119,2018-07-24,,-1.0,
SZ002227,2018-07-24,,-9.0,
SZ002778,2018-07-24,,155.0,
SZ000838,2018-07-24,,-3.0,
SH600330,2018-07-24,,30.0,
SZ002094,2018-07-24,,-5.0,
SH600726,2018-07-24,,-5.0,
SZ000032,2018-07-24,,1.0,
SH603508,2018-07-24,,6.0,
SH600592,2018-07-24,,4.0,
SH600680,2018-07-24,,-10.0,
SZ300152,2018-07-24,,-6.0,
SH600855,2018-07-24,,12.0,
SZ002598,2018-07-24,,-1.0,
SZ300386,2018-07-24,,0.0,
SH601010,2018-07-24,,-6.0,
SH600058,2018-07-24,,-2.0,
SH600550,2018-07-24,,-1.0,3.0
SZ002260,2018-07-24,,5.0,
SH600551,2018-07-24,,5.0,
SH600129,2018-07-24,,4.0,
SH600736,2018-07-24,,1.0,
SH600251,2018-07-24,,-2.0,
SH600317,2018-07-24,,0.0,
SZ002251,2018-07-24,,2.0,6.0
SZ002558,2018-07-24,,0.0,1.0
SH600770,2018-07-24,,-4.0,
SH601801,2018-07-24,,1.0,
SH600035,2018-07-24,,3.0,
SZ002210,2018-07-24,,-5.0,
SZ002290,2018-07-24,,-12.0,
SH600255,2018-07-24,,-5.0,
SH600433,2018-07-24,,-3.0,
SZ002326,2018-07-24,,1.0,
SZ000607,2018-07-24,,0.0,
SZ000631,2018-07-24,,3.0,
SZ002547,2018-07-24,,-16.0,
SZ002494,2018-07-24,,-16.0,1.0
SZ002277,2018-07-24,,11.0,
SZ002084,2018-07-24,,-6.0,
SZ002433,2018-07-24,,0.0,
SZ002067,2018-07-24,,-3.0,
SH601208,2018-07-24,,2.0,
SH600082,2018-07-24,,1.0,
SZ300245,2018-07-24,,-6.0,
SH600405,2018-07-24,,-3.0,
SZ300155,2018-07-24,,-6.0,
SZ300020,2018-07-24,,-7.0,
SZ002702,2018-07-24,,-4.0,
SH600278,2018-07-24,,3.0,
SZ002154,2018-07-24,,12.0,
SH600283,2018-07-24,,-5.0,
SH600234,2018-07-24,,-4.0,
SZ002303,2018-07-24,,8.0,
SH600642,2018-07-24,,10.0,
SZ002170,2018-07-24,,9.0,
SZ002216,2018-07-24,,0.0,
SH600284,2018-07-24,,2.0,
SH600279,2018-07-24,,6.0,
SH600679,2018-07-24,,-5.0,
SZ000014,2018-07-24,,-11.0,-2368.0
SZ000680,2018-07-24,,16.0,
SZ000673,2018-07-24,,-4.0,
SH601566,2018-07-24,,25.0,
SZ300097,2018-07-24,,-5.0,
SH603026,2018-07-24,,48.0,
SH600610,2018-07-24,,-4.0,
SH600397,2018-07-24,,-3.0,
SZ002421,2018-07-24,,-8.0,
SZ002488,2018-07-24,,-11.0,
SZ000061,2018-07-24,,0.0,
SZ002022,2018-07-24,,20.0,
SZ002029,2018-07-24,,6.0,
SH600965,2018-07-24,,-4.0,
SH603300,2018-07-24,,0.0,
SZ000937,2018-07-24,,-2.0,
SZ300297,2018-07-24,,2.0,
SZ300118,2018-07-24,,,
SZ000048,2018-07-24,,,
SH600419,2018-07-24,,,32.0
SZ002325,2018-07-24,,,
SZ300372,2018-07-24,,,6.0
SZ002256,2018-07-24,,,95.0
SH603108,2018-07-24,,,
SH600556,2018-07-24,,,
SZ300248,2018-07-24,,,
SZ002529,2018-07-24,,,
SZ000567,2018-07-24,,,
SZ002623,2018-07-24,,,
SZ300368,2018-07-24,,,
SZ002416,2018-07-24,,,
SH600531,2018-07-24,,,
SH600318,2018-07-24,,,
SZ000796,2018-07-24,,,
SH600458,2018-07-24,,,12.0
SZ300199,2018-07-24,,,
SZ300043,2018-07-24,,,
SZ002471,2018-07-24,,,
SZ300026,2018-07-24,,,0.0
SZ002289,2018-07-24,,,
SH600701,2018-07-24,,,30.0
SZ002157,2018-07-24,,,11.0
SZ002072,2018-07-24,,,
SH603888,2018-07-24,,,6.0
SZ002373,2018-07-24,,,-2687.0
SH603939,2018-07-24,,,
SZ000722,2018-07-24,,,
SZ300745,2018-07-24,,,-1159.0
SZ300081,2018-07-24,,,
SZ002196,2018-07-24,,,
SH600207,2018-07-24,,,-2931.0
SH600039,2018-07-24,,,0.0
SZ000021,2018-07-24,,,
SZ002436,2018-07-24,,,
SZ300006,2018-07-24,,,
SZ300647,2018-07-24,,,1590.0
SZ002339,2018-07-24,,,
SH600798,2018-07-24,,,
SZ002864,2018-07-24,,,-2016.0
